21.45252536575215	-4.5311106577101725
19.135972824513345	-1.4423816510464889
15.661144012655114	1.2602562297842468
12.186315200796898	5.507258613946817
10.255854749764552	6.279440865612742
7.167118028112796	9.368169872276425
5.622749667286911	9.754260998109388
3.3061971260480902	9.754260998109388
-0.5547237760166013	9.754260998109388
-1.7130000466360116	11.298625501441236
-3.2573684074618825	13.229081130606033
-5.187828858494228	15.159536759770845
-8.276565580145984	15.931719011436769
-10.20702603117833	15.931719011436769
-13.295762752830086	17.476083514768618
-16.384499474481842	18.63435689226749
-20.245420376546534	19.406539143933415
-22.561972917785354	20.17872139559934
