28.01609089926214	-5.303292909376097
17.977696553893935	-8.778113041872757
9.097578479145142	-10.708568671037554
4.850565486873975	-11.86684204853644
1.3757366750157445	-13.41120655186829
-1.3269079564295367	-14.569479929367176
-4.415644678081293	-15.727753306866049
-7.118289309526574	-16.499935558531973
-10.593118121384805	-18.044300061863822
-14.067946933243022	-19.20257343936271
-17.156683654894778	-20.746937942694544
-19.85932828634006	-22.291302446026393
-24.4924333688177	-23.83566694935824
-27.581170090469456	-26.152213704356
