14.501284022333067	-2.2164815361284695
4.84891997271373	-2.2164815361284695
-3.6451603909512755	-3.374739667116131
-7.120011448814239	-4.919083841766337
-11.753146192631519	-6.463428016416557
-18.31675374637267	-6.849514060079102
-21.405510242250855	-5.305169885428896
-22.94988849018995	-9.552116365716984
-25.65255042408336	-11.482546584029748
-28.355212357976768	-13.026890758679954
-33.7605362257636	-12.64080471501741
-35.69100903568746	-10.710374496704645
-41.09633290347429	-9.166030322054425
-44.957278523322024	-9.166030322054425
-47.273845895230664	-9.166030322054425
