-1.7140095148364338	-1.827295394023352
1.374687646802684	-4.916070660303561
4.463384808441802	-7.618749018298729
6.007733389261361	-9.54923355972386
9.868604841310272	-11.47971810114899
14.115563438564052	-12.251911917719042
16.43208630979339	-16.498977908854314
20.29295776184229	-17.657268633709393
23.381654923481406	-19.201656266849497
26.47035208512054	-19.587753175134523
34.96426927962811	-18.429462450279445
38.43905358647213	-20.746043899989587
41.91383789331614	-22.29043153312969
43.4581864741357	-24.22091607455482
46.54688363577482	-25.765303707694926
49.24949365220904	-23.834819166269796
52.724277959053055	-19.587753175134523
